File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/StepRequest.java,26,18,17,0,4,0,4,12,0,0,7,5,1,13,0.11,1763.18,12,5,3,7,0,152.09,0,14,0,1,152.09,0,0,0,0,7,1,342.5,0,1,0,0,0,0,7,0,0,6,0,0,96,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/ThreadDeathRequest.java,13,5,4,0,4,0,4,12,0,0,1,0,1,2,0.01,60.5,1,0,1,1,0,145.74,0,3,0,1,145.74,0,0,0,0,1,1,35.16,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/ThreadStartRequest.java,13,5,4,0,4,0,4,12,0,0,1,0,1,2,0.01,60.5,1,0,1,1,0,145.74,0,3,0,1,145.74,0,0,0,0,1,1,35.16,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/UserDefinedRequest.java,10,3,2,0,3,0,4,12,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,4,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/VMDeathRequest.java,12,3,2,0,5,0,4,12,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,4,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/WatchpointRequest.java,21,13,12,0,4,0,4,12,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,4,2,0,1,171,0,0.5,0,0,0,0,15.51,0,0,0,0,0,1,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ShortType.java,10,3,2,0,3,0,4,12,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,4,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ShortValue.java,13,6,5,0,3,0,4,12,0,0,3,0,1,4,0.02,103.61,3,0,0,3,0,208.89,4,5,0,1,158.89,0,0.5,0,0,3,1,62.52,0,0,0,0,0,1,3,0,0,3,0,1,24,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/StackFrame.java,21,13,12,0,4,0,4,12,0,0,8,0,1,9,0.06,332.9,8,0,2,8,0,158.25,0,10,0,1,158.25,0,0,0,0,8,1,184.98,0,2,0,0,0,0,8,0,0,6,0,0,64,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/StringReference.java,11,4,3,0,3,0,4,12,0,0,1,0,1,2,0.01,48.43,1,0,0,1,0,146.74,4,3,0,1,146.5,0,0,0,0,1,1,27.12,0,1,0,0,0,0,1,0,0,0,0,1,11,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ThreadGroupReference.java,18,10,9,0,4,0,4,12,0,0,6,0,1,7,0.03,135.51,6,0,1,6,1,160.34,0,8,1,1,160.34,0,0,0,0,6,1,85.17,0,4,0,0,0,0,6,0,0,2,0,0,36,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/ThreadReference.java,36,28,27,0,4,0,4,12,0,0,17,7,1,25,0.21,2673.18,24,7,1,17,0,153.7,0,26,0,1,153.7,0,0,0,0,17,1,630.29,0,4,0,0,0,0,17,0,0,13,0,0,181,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/Type.java,12,5,4,0,3,0,4,12,0,0,4,0,1,5,0.03,134.63,4,0,0,4,0,208.97,4,6,0,1,158.97,0,0.5,0,0,4,1,78.03,0,3,0,0,0,1,4,0,0,1,0,1,30,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/TypeComponent.java,16,9,8,0,3,0,4,12,0,0,6,0,1,7,0.03,143.79,6,0,0,6,0,160.14,4,8,0,1,160.14,0,0,0,0,6,1,89.31,0,2,0,0,0,0,6,0,0,4,0,1,37,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/Value.java,11,4,3,0,3,0,4,12,0,0,3,0,1,4,0.02,95.33,3,0,0,3,0,209.17,4,5,0,1,159.17,0,0.5,0,0,3,1,58.38,0,0,0,0,0,1,3,0,0,3,0,1,23,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VirtualMachine.java,64,55,54,0,5,0,4,12,0,0,3,0,1,4,0.02,142.19,3,0,1,3,0,157.8,0,5,0,1,157.8,0,0.5,0,0,3,1,66.18,0,3,0,0,0,1,3,0,0,0,0,0,25,2,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VirtualMachineManager.java,22,13,12,0,5,0,4,12,0,0,8,0,1,9,0.03,151.32,8,0,2,8,0,160.95,0,10,0,1,160.95,0,0,0,0,8,1,100.88,0,6,0,0,0,0,8,0,0,2,0,0,44,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VMDisconnectedException.java,16,8,5,0,4,0,4,12,0,0,2,0,1,4,0.02,184.28,2,0,0,2,0,184.19,4,7,0,1,144.3,0,0.5,0,0,2,1,71.94,0,0,0,0,0,1,2,0,0,2,0,1,24,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VMMismatchException.java,13,7,5,0,2,0,4,12,0,0,2,0,1,4,0.02,118.02,2,0,0,2,0,185.71,4,6,0,1,145.83,0,0.5,0,0,2,1,53.51,0,0,0,0,0,1,2,0,0,2,0,1,20,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VMOutOfMemoryException.java,13,7,5,0,2,0,4,12,0,0,2,0,1,4,0.02,118.02,2,0,0,2,0,185.71,4,6,0,1,145.83,0,0.5,0,0,2,1,53.51,0,0,0,0,0,1,2,0,0,2,0,1,20,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VoidType.java,10,3,2,0,3,0,4,12,0,0,0,0,0,1,0.01,31.02,0,0,0,0,0,171,4,2,0,1,171,0,0.5,0,0,0,0,15.51,0,0,0,0,0,1,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/VoidValue.java,12,5,4,0,3,0,4,12,0,0,2,0,1,3,0.02,77.91,2,0,0,2,0,198.36,4,4,0,1,158.47,0,0,0,0,2,1,46.77,0,0,0,0,0,0,2,0,0,2,0,1,18,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/Bootstrap.java,38,26,18,6,7,2,5,23,0,0,2,1,3.5,15,0.22,8050.44,3,1,1,2,0,131.42,7,24,0,1,110.8,0,0,0.5,0,2,6,647.3,0,1,0,0,0,0,7,0,0,1,0,4,129,1,2
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/EventRequestManager.java,39,5,4,0,3,0,31,191,0,0,1,0,1,2,0.02,129.14,1,0,1,1,0,190.97,27,3,0,1,143.15,0,0.5,0,0,1,1,59.51,0,0,0,0,0,1,1,0,0,1,0,2,19,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/OperationRefusedException.java,18,8,5,0,3,0,7,27,0,0,2,0,1,4,0.02,118.02,2,0,0,2,0,166.44,7,7,0,1,145.83,0,0.5,0,0,2,1,53.51,0,0,0,0,0,1,2,0,0,2,0,2,20,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/ReenterStepRequest.java,64,10,9,0,6,0,48,346,0,0,4,0,1,5,0.03,136.87,4,0,3,4,0,114.79,44,6,0,1,158.92,0,0.5,0,0,4,1,86.07,0,1,0,0,0,1,4,0,0,3,0,5,32,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/ReferenceType.java,62,6,5,0,4,0,52,411,0,0,3,0,1,4,0.01,64.24,3,0,0,3,0,169.65,52,5,0,1,160.52,0,0,0,0,3,1,42.83,0,0,0,0,0,0,3,0,0,3,0,5,19,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/ThreadReference.java,70,5,4,0,3,0,62,495,0,0,1,0,1,2,0.01,60.6,1,0,1,1,0,116.62,58,3,0,1,145.73,0,0,0,0,1,1,35,0,0,0,0,0,0,1,0,0,1,0,2,13,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/hcr/VirtualMachine.java,128,11,10,0,7,0,110,808,0,0,5,3,1,9,0.06,647.53,8,3,0,5,0,198.31,110,10,0,1,154.37,0,0,0,0,5,1,191.55,0,0,0,0,0,0,5,0,0,5,0,10,59,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/AccessibleImpl.java,134,64,49,12,20,2,50,274,0,0,8,0.04,2,50,0.73,41081.7,20,12,2,8,1,80.37,48,61,1,1,112.59,0,0.5,0.05,3,34,9,2204.16,0,1,0,0,0,1,16,0,0,7,1,27,418,2,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ArrayReferenceImpl.java,285,184,131,28,32,15,69,287,0,0,14,1,2.21,113,1.7,78881.8,15,1,17,14,1,89.72,80,166,1,1,107.59,0,0.5,0.07,2,26,8,5099.95,12,8,0,0,0,1,31,0,0,6,1,43,931,1,2
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ArrayTypeImpl.java,226,124,96,27,32,7,70,313,0,0,19,1,1.42,74,0.82,22014.8,20,1,19,19,1,149.61,73,104,1,1,128.99,0,0.5,0.05,1,36,4,2453.06,9,14,0,0,0,1,27,0,0,5,1,30,539,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/BooleanTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,424.51,3,0,2,3,0,124.96,16,11,0,1,142.83,0,0.5,0,0,3,1,145.64,1,1,0,0,0,1,3,0,0,2,1,5,44,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/BooleanValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ByteTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,450.91,3,0,2,3,0,124.75,16,11,0,1,142.63,0,0.5,0,0,3,1,154.45,1,1,0,0,0,1,3,0,0,2,1,5,46,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ByteValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/CharTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,450.91,3,0,2,3,0,124.75,16,11,0,1,142.63,0,0.5,0,0,3,1,154.45,1,1,0,0,0,1,3,0,0,2,1,5,46,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/CharValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ClassLoaderReferenceImpl.java,111,69,55,12,13,3,29,127,0,0,5,1,2.6,42,0.5,16857.1,6,1,12,5,1,91.44,28,56,1,1,109.31,0,0.5,0.2,1,8,4,1485.68,6,3,0,0,0,1,13,0,0,2,1,13,295,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/ClassObjectReferenceImpl.java,77,43,35,7,11,2,23,78,0,0,4,1,1.75,24,0.27,6580.76,5,1,8,4,1,98.64,21,34,1,1,116.52,0,0.5,0.25,0,6,3,813.96,5,2,0,0,0,1,7,0,0,2,1,8,175,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/ConnectMessages.java,33,16,12,2,7,1,10,47,0,0,2,0.5,1.5,8,0.08,1711.22,4,2,2,3,0,125.36,1,13,0,1,125.36,0,0,0.25,0,2,2,232.81,0,1,0,0,1,0,3,0,1,1,0,1,59,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/ConnectorImpl.java,324,200,149,31,62,4,62,251,0,0,14,0.02,1,50,0.48,10097.5,21,7,9,14,4,130.93,62,63,4,1,130.7,4,0,0.16,2,94,1,1449.59,0,8,0,0,0,0,14,4,0,6,1,27,336,2,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/PacketManager.java,55,23,17,2,7,0,25,126,0,0,4,0.22,1.25,16,0.1,1244.87,7,3,0,4,0,96.64,25,22,0,1,128.86,0,0,0.5,0,0,2,307.1,1,0,0,0,0,0,5,0,0,4,1,11,81,2,2
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/PacketReceiveManager.java,216,132,97,25,27,2,57,271,0,0,11,0.02,2.64,78,0.89,33480.9,17,6,11,11,0,93.95,55,120,0,1,111.82,0,0.5,0.15,4,42,4,2681.67,4,5,0,0,0,1,29,0,0,6,0,30,563,1,2
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/PacketSendManager.java,91,48,37,4,14,1,29,138,0,0,4,0.17,3,25,0.26,5033.54,6,2,7,4,0,85.09,26,40,0,1,117.31,0,0.5,0.62,1,0,5,769.73,3,0,0,0,0,1,12,0,0,4,0,15,175,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/SocketAttachingConnectorImpl.java,104,61,52,4,15,13,28,112,0,0,6,0.2,1.67,38,0.51,11863.1,8,2,9,6,0,83.68,37,51,0,1,115.9,0,0.5,0.33,1,10,4,1515.06,2,4,0,0,0,1,10,0,0,2,1,24,313,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/SocketLaunchingConnectorImpl.java,176,102,93,5,29,30,45,270,0,0,6,0.17,2,75,1.31,50444.8,13,7,12,6,0,55.55,71,89,0,1,99.68,0,0.5,0.29,1,10,4,3918.81,2,4,0,0,0,1,12,0,0,2,1,58,700,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/SocketListeningConnectorImpl.java,135,71,58,7,21,12,43,190,0,0,10,0.33,1.4,45,0.57,12694,12,2,8,10,0,106.15,51,62,0,1,124.02,0,0.5,0.2,1,26,4,1706.29,2,5,0,0,0,1,14,0,0,5,1,29,371,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/SocketRawLaunchingConnectorImpl.java,134,77,69,4,22,16,35,200,0,0,6,0,1.67,51,0.78,23633.2,10,4,12,6,0,66.59,47,64,0,1,108.88,0,0.5,0.25,1,10,4,2352.6,2,4,0,0,0,1,10,0,0,2,1,34,457,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/SocketTransportImpl.java,141,79,59,9,19,4,43,144,0,0,12,0.02,1.5,44,0.48,11552,17,5,10,13,0,150.23,43,68,0,1,129.61,0,0.5,0.22,1,0,3,1450.23,0,2,0,0,1,1,18,0,1,10,0,19,331,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/connect/TransportImpl.java,58,18,15,1,11,0,29,93,0,0,12,0.02,1.5,44,0.48,11552,17,5,10,13,1,150.23,43,68,0,1,129.61,0,0.5,0.22,1,0,3,1450.23,0,2,1,0.22,1,1,18,0,1,10,0,19,331,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/DoubleTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,450.91,3,0,2,3,0,124.75,16,11,0,1,142.63,0,0.5,0,0,3,1,154.45,1,1,0,0,0,1,3,0,0,2,1,5,46,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/DoubleValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/AccessWatchpointEventImpl.java,44,19,16,1,8,1,17,65,0,0,2,1,1,9,0.1,1883.14,3,1,6,2,1,82.83,14,12,1,1,125.12,0,0.5,0,0,2,1,305.25,0,0,0,0,0,1,2,0,0,2,1,5,72,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/BreakpointEventImpl.java,46,21,18,1,8,1,17,65,0,0,2,1,1,10,0.12,2386.91,3,1,7,2,1,78.41,14,13,1,1,120.7,0,0.5,0,0,2,1,362.1,0,1,0,0,0,1,2,0,0,1,1,5,83,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ClassPrepareEventImpl.java,71,34,28,5,11,2,26,125,0,0,4,0.33,1.25,18,0.23,6168.05,7,3,9,4,1,91.16,24,24,1,1,123.39,0,0.5,0.08,1,6,2,680.31,0,3,0,0,0,1,5,0,0,1,1,11,147,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ClassUnloadEventImpl.java,64,28,23,3,11,2,25,116,0,0,4,0.33,1,15,0.15,2917.26,6,2,7,4,1,112.78,23,20,1,1,130.66,0,0.5,0.25,0,4,1,457.69,0,3,0,0,0,1,4,0,0,1,1,10,109,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/EventImpl.java,206,135,103,27,26,5,45,202,0,0,2,1,1,9,0.1,1883.14,3,1,6,2,3,82.83,14,12,2,4,125.12,0,0.8,0,0,2,1,305.25,0,0,1,0,0,4,2,0,0,2,1,5,72,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/EventIteratorImpl.java,59,22,16,3,10,1,27,83,0,0,5,0.25,1,12,0.08,843.85,6,1,3,5,0,142.47,24,18,0,1,142.23,0,0,0.8,0,0,1,236.67,0,2,0,0,0,0,5,0,0,3,1,8,71,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/EventMessages.java,34,16,12,2,8,1,10,47,0,0,2,0.5,1.5,8,0.08,1711.22,4,2,2,3,0,125.36,1,13,0,1,125.36,0,0,0.25,0,2,2,232.81,0,1,0,0,1,0,3,0,1,1,0,1,59,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/EventQueueImpl.java,84,47,41,6,9,1,28,168,0,0,3,1,2.33,27,0.26,9692.8,4,1,10,3,0,59.47,25,36,0,1,107.57,0,0.5,0.33,1,4,5,793.95,5,2,0,0,0,1,7,0,0,1,1,14,158,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/EventSetImpl.java,269,139,98,26,35,11,95,332,0,0,23,0.18,1.43,87,0.99,28651,25,2,14,23,1,128.98,102,124,1,1,128.74,0,0.5,0.33,0,22,4,2984.22,1,5,0,0,0,1,33,0,0,18,1,45,669,1,2
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ExceptionEventImpl.java,69,33,28,3,11,1,25,101,0,0,4,0.22,1,17,0.17,3646.91,7,3,10,4,1,107.36,22,22,1,1,125.23,0,0.5,0.17,0,8,1,519.18,0,3,0,0,0,1,4,0,0,1,1,9,120,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/LocatableEventImpl.java,51,23,19,1,8,0,20,68,0,0,3,0.5,1,9,0.09,1035.78,4,1,9,3,0,115.34,16,13,0,1,133.21,0,0.5,0.67,0,1,1,256.36,0,1,0,0,0,1,3,0,0,2,1,5,67,2,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/MethodEntryEventImpl.java,52,23,19,2,9,1,20,75,0,0,3,1,1,11,0.11,2107.04,4,1,7,3,1,112.91,17,15,1,1,130.79,0,0.5,0,0,3,1,337.7,0,2,0,0,0,1,3,0,0,1,1,6,83,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/MethodExitEventImpl.java,52,23,19,2,9,1,20,75,0,0,3,1,1,11,0.11,2107.04,4,1,7,3,1,112.91,17,15,1,1,130.79,0,0.5,0,0,3,1,337.7,0,2,0,0,0,1,3,0,0,1,1,6,83,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ModificationWatchpointEventImpl.java,57,26,22,2,10,1,21,88,0,0,3,0.5,1,13,0.14,2656.98,5,2,8,3,1,93.11,18,17,1,1,125.33,0,0.5,0.17,0,4,1,414.15,0,1,0,0,0,1,3,0,0,2,1,7,96,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/StepEventImpl.java,44,19,16,1,8,1,17,65,0,0,2,1,1,9,0.1,1967.57,3,1,6,2,1,82.68,14,12,1,1,124.97,0,0.5,0,0,2,1,302.83,0,1,0,0,0,1,2,0,0,1,1,5,72,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ThreadDeathEventImpl.java,45,20,17,1,8,1,17,65,0,0,2,1,1,9,0.11,2164.86,3,1,7,2,1,82.36,14,12,1,1,124.65,0,0.5,0,0,2,1,323.82,0,1,0,0,0,1,2,0,0,1,1,5,76,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/ThreadStartEventImpl.java,45,20,17,1,8,1,17,65,0,0,2,1,1,9,0.11,2164.86,3,1,7,2,1,82.36,14,12,1,1,124.65,0,0.5,0,0,2,1,323.82,0,1,0,0,0,1,2,0,0,1,1,5,76,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/VMDeathEventImpl.java,43,18,15,1,8,1,17,65,0,0,2,1,1,8,0.09,1547.35,3,1,6,2,1,83.5,14,11,1,1,125.8,0,0.5,0,0,2,1,268.65,0,1,0,0,0,1,2,0,0,1,1,5,65,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/VMDisconnectEventImpl.java,43,18,15,1,8,1,17,65,0,0,2,1,1,8,0.09,1547.35,3,1,6,2,1,83.5,14,11,1,1,125.8,0,0.5,0,0,2,1,268.65,0,1,0,0,0,1,2,0,0,1,1,5,65,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/VMStartEventImpl.java,45,20,17,1,8,1,17,65,0,0,2,1,1,9,0.11,2164.86,3,1,7,2,1,82.36,14,12,1,1,124.65,0,0.5,0,0,2,1,323.82,0,1,0,0,0,1,2,0,0,1,1,5,76,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/event/WatchpointEventImpl.java,74,35,28,5,11,0,28,122,0,0,2,1,1,9,0.1,1883.14,3,1,6,2,2,82.83,14,12,1,2,125.12,0,0.67,0,0,2,1,305.25,0,0,1,0,0,2,2,0,0,2,1,5,72,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/FieldImpl.java,179,94,65,28,26,9,59,252,0,0,14,0.69,1.79,55,0.91,30572.2,15,1,7,14,1,127.01,64,86,1,1,126.77,0,0.5,0.36,1,34,5,2734.38,6,5,0,0,0,1,25,0,0,9,1,30,573,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/FloatTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,450.91,3,0,2,3,0,124.75,16,11,0,1,142.63,0,0.5,0,0,3,1,154.45,1,1,0,0,0,1,3,0,0,2,1,5,46,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/FloatValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/IntegerTypeImpl.java,39,14,10,2,6,1,19,64,0,0,3,0,1,7,0.05,450.91,3,0,2,3,0,124.75,16,11,0,1,142.63,0,0.5,0,0,3,1,154.45,1,1,0,0,0,1,3,0,0,2,1,5,46,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/IntegerValueImpl.java,71,30,23,4,12,3,29,83,0,0,6,1,1,16,0.17,2425.09,7,1,6,6,1,139.48,28,23,1,1,139.24,0,0.5,0.17,0,10,1,506.96,2,2,0,0,0,1,6,0,0,4,1,11,127,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/JDIMessages.java,33,16,12,2,7,1,10,47,0,0,2,0.5,1.5,8,0.08,1711.22,4,2,2,3,0,125.36,1,13,0,1,125.36,0,0,0.25,0,2,2,232.81,0,1,0,0,1,0,3,0,1,1,0,1,59,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpArrayID.java,22,7,5,0,3,0,12,39,0,0,1,0,1,3,0.02,106.02,1,0,1,1,0,89.15,8,5,0,1,137.25,0,0.5,0,0,1,1,45.51,0,0,0,0,0,1,1,0,0,1,0,2,16,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpClassID.java,22,7,5,0,3,0,12,39,0,0,1,0,1,3,0.02,106.02,1,0,1,1,0,89.15,8,5,0,1,137.25,0,0.5,0,0,1,1,45.51,0,0,0,0,0,1,1,0,0,1,0,2,16,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpClassLoaderID.java,22,7,5,0,3,0,12,39,0,0,1,0,1,3,0.02,106.02,1,0,1,1,0,89.15,8,5,0,1,137.25,0,0.5,0,0,1,1,45.51,0,0,0,0,0,1,1,0,0,1,0,2,16,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpClassObjectID.java,22,7,5,0,3,0,12,39,0,0,1,0,1,3,0.02,106.02,1,0,1,1,0,89.15,8,5,0,1,137.25,0,0.5,0,0,1,1,45.51,0,0,0,0,0,1,1,0,0,1,0,2,16,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpCommandPacket.java,293,183,162,12,42,3,68,300,0,0,10,0,2.1,157,4.09,307554,113,103,7,10,1,59.4,67,175,1,1,91.62,0,0.5,0.01,4,30,12,12282.9,1,1,0,0,0,1,21,0,0,9,0,43,1830,1,1
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpFieldID.java,44,16,11,3,6,0,22,80,0,0,4,0,1,9,0.08,1307.7,4,0,1,4,1,140.21,18,14,1,1,139.97,0,0.5,0,0,4,1,243.66,1,0,0,0,0,1,4,0,0,4,0,5,68,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpFrameID.java,44,16,11,3,6,0,22,80,0,0,4,0,1,9,0.08,1307.7,4,0,1,4,1,140.21,18,14,1,1,139.97,0,0.5,0,0,4,1,243.66,1,0,0,0,0,1,4,0,0,4,0,5,68,1,0
org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/jdwp/JdwpID.java,177,96,79,11,24,24,57,380,0,0,12,0.01,1.75,79,1.09,44995.1,37,25,6,12,1,81.48,77,89,1,1,113.7,0,0,0.03,2,54,8,3255.62,0,3,0,0,0,0,21,0,0,9,0,47,608,2,0
